State,City,Violent_Crime
TENNESSEE,South Pittsburg,5.0
TENNESSEE,Sparta,13.0
TENNESSEE,Spencer,0.0
TENNESSEE,Spring City,7.0
TENNESSEE,Springfield,145.0
TENNESSEE,Puryear,1.0
TENNESSEE,Lawrenceburg,67.0
TENNESSEE,Soddy-Daisy,20.0
TENNESSEE,La Follette,26.0
TENNESSEE,Caryville,9.0
TENNESSEE,Celina,4.0
TENNESSEE,Centerville,14.0
TENNESSEE,Chapel Hill,10.0
TENNESSEE,Charleston,2.0
TENNESSEE,Chattanooga,1891.0
TENNESSEE,Church Hill,3.0
TENNESSEE,Clarksburg,0.0
TENNESSEE,Clarksville,1041.0
TENNESSEE,Cleveland,412.0
TENNESSEE,Clifton,0.0
TENNESSEE,Clinton,56.0
TENNESSEE,Carthage,6.0
TENNESSEE,Collegedale,5.0
TENNESSEE,Collinwood,1.0
TENNESSEE,Columbia,246.0
TENNESSEE,Cookeville,143.0
TENNESSEE,Coopertown,1.0
TENNESSEE,Cornersville,3.0
TENNESSEE,Cross Plains,0.0
TENNESSEE,Crossville,95.0
TENNESSEE,Crump,3.0
TENNESSEE,Cumberland City,0.0
TENNESSEE,Dandridge,3.0
TENNESSEE,Dayton,13.0
TENNESSEE,Decatur,4.0
TENNESSEE,Collierville,83.0
TENNESSEE,Camden,5.0
TENNESSEE,Calhoun,1.0
TENNESSEE,Burns,0.0
TENNESSEE,La Vergne,157.0
TENNESSEE,Adamsville,4.0
TENNESSEE,Alamo,9.0
TENNESSEE,Alcoa,82.0
TENNESSEE,Alexandria,4.0
TENNESSEE,Algood,13.0
TENNESSEE,Ardmore,0.0
TENNESSEE,Ashland City,13.0
TENNESSEE,Athens,119.0
TENNESSEE,Atoka,9.0
TENNESSEE,Baileyton,1.0
TENNESSEE,Bartlett,190.0
TENNESSEE,Baxter,1.0
TENNESSEE,Bean Station,2.0
TENNESSEE,Belle Meade,1.0
TENNESSEE,Bells,13.0
TENNESSEE,Benton,3.0
TENNESSEE,Berry Hill,8.0
TENNESSEE,Big Sandy,1.0
TENNESSEE,Blaine,0.0
TENNESSEE,Bluff City,8.0
TENNESSEE,Bolivar,51.0
TENNESSEE,Bradford,2.0
TENNESSEE,Brentwood,35.0
TENNESSEE,Brighton,0.0
TENNESSEE,Brownsville,106.0
TENNESSEE,Bruceton,2.0
TENNESSEE,Decaturville,0.0
TENNESSEE,Decherd,8.0
TENNESSEE,Bristol,151.0
TENNESSEE,Dover,1.0
TENNESSEE,Greenbrier,24.0
TENNESSEE,Greeneville,65.0
TENNESSEE,Greenfield,4.0
TENNESSEE,Halls,5.0
TENNESSEE,Harriman,14.0
TENNESSEE,Henderson,27.0
TENNESSEE,Hendersonville,113.0
TENNESSEE,Henry,0.0
TENNESSEE,Hohenwald,25.0
TENNESSEE,Hollow Rock,0.0
TENNESSEE,Hornbeak,0.0
TENNESSEE,Humboldt,46.0
TENNESSEE,Huntingdon,1.0
TENNESSEE,Jackson,670.0
TENNESSEE,Jamestown,3.0
TENNESSEE,Jasper,17.0
TENNESSEE,Jellico,5.0
TENNESSEE,Johnson City,274.0
TENNESSEE,Jonesborough,12.0
TENNESSEE,Kenton,2.0
TENNESSEE,Kimball,9.0
TENNESSEE,Kingsport,404.0
TENNESSEE,Kingston,17.0
TENNESSEE,Kingston Springs,0.0
TENNESSEE,Knoxville,1508.0
TENNESSEE,Dickson,133.0
TENNESSEE,Lafayette,10.0
TENNESSEE,Graysville,7.0
TENNESSEE,Grand Junction,2.0
TENNESSEE,Jacksboro,3.0
TENNESSEE,Goodlettsville,78.0
TENNESSEE,Dresden,4.0
TENNESSEE,Dunlap,34.0
TENNESSEE,Gordonsville,1.0
TENNESSEE,Dyer,10.0
TENNESSEE,Dyersburg,204.0
TENNESSEE,Eagleville,0.0
TENNESSEE,East Ridge,100.0
TENNESSEE,Elizabethton,62.0
TENNESSEE,Englewood,14.0
TENNESSEE,Erin,0.0
TENNESSEE,Erwin,17.0
TENNESSEE,Estill Springs,16.0
TENNESSEE,Ethridge,2.0
TENNESSEE,Etowah,17.0
TENNESSEE,Elkton,2.0
TENNESSEE,Fairview,15.0
TENNESSEE,Gleason,2.0
TENNESSEE,Germantown,30.0
TENNESSEE,Gatlinburg,16.0
TENNESSEE,Gallaway,4.0
TENNESSEE,Gallatin,121.0
TENNESSEE,Gates,1.0
TENNESSEE,Gainesboro,0.0
TENNESSEE,Gadsden,0.0
TENNESSEE,Friendship,0.0
TENNESSEE,Franklin,119.0
TENNESSEE,Fayetteville,58.0
TENNESSEE,Gibson,1.0
TEXAS,Palmview,48.0
TEXAS,Oyster Creek,16.0
TEXAS,Palacios,12.0
TEXAS,Palmer,3.0
TEXAS,Palmhurst,6.0
TEXAS,Ovilla,2.0
TEXAS,Paris,218.0
TEXAS,Panhandle,11.0
TEXAS,Pantego,11.0
TEXAS,Pearland,118.0
TEXAS,Patton Village,3.0
TEXAS,Parker,2.0
TEXAS,Pasadena,679.0
TEXAS,Overton,12.0
TEXAS,Pampa,103.0
TEXAS,Onalaska,8.0
TEXAS,Nixon,21.0
TEXAS,Olton,6.0
TEXAS,Nederland,47.0
TEXAS,Pearsall,14.0
TEXAS,Needville,4.0
TEXAS,New Boston,39.0
TEXAS,New Braunfels,241.0
TEXAS,Nocona,8.0
TEXAS,Omaha,1.0
TEXAS,Nolanville,8.0
TEXAS,Northlake,14.0
TEXAS,North Richland Hills,104.0
TEXAS,Oak Ridge North,2.0
TEXAS,Odessa,1049.0
TEXAS,Olmos Park,1.0
TEXAS,Olney,4.0
TEXAS,Northeast,2.0
TEXAS,Pecos,124.0
TEXAS,Raymondville,106.0
TEXAS,Penitas,16.0
TEXAS,Princeton,19.0
TEXAS,Prosper,63.0
TEXAS,Queen City,10.0
TEXAS,Quitman,9.0
TEXAS,Ralls,6.0
TEXAS,Rancho Viejo,2.0
TEXAS,Primera,3.0
TEXAS,Ranger,22.0
TEXAS,Refugio,3.0
TEXAS,"Reno, Lamar County",2.0
TEXAS,"Reno, Parker County",27.0
TEXAS,Richardson,135.0
TEXAS,Richland Hills,38.0
TEXAS,Navasota,34.0
TEXAS,Red Oak,22.0
TEXAS,Prairie View,6.0
TEXAS,Pottsboro,1.0
TEXAS,Poteet,11.0
TEXAS,Perryton,30.0
TEXAS,Petersburg,3.0
TEXAS,Pharr,238.0
TEXAS,Pilot Point,0.0
TEXAS,Pinehurst,9.0
TEXAS,Pittsburg,22.0
TEXAS,Plainview,59.0
TEXAS,Plano,402.0
TEXAS,Pleasanton,30.0
TEXAS,Ponder,12.0
TEXAS,Port Aransas,15.0
TEXAS,Port Arthur,390.0
TEXAS,Port Isabel,18.0
TEXAS,Portland,25.0
TEXAS,Port Neches,56.0
TEXAS,Pelican Bay,1.0
TEXAS,Yoakum,14.0
TEXAS,Leander,48.0
TEXAS,Nassau Bay,16.0
TEXAS,Linden,3.0
TEXAS,Little Elm,88.0
TEXAS,Littlefield,36.0
TEXAS,Live Oak,42.0
TEXAS,Livingston,36.0
TEXAS,Lockhart,12.0
TEXAS,Lindale,12.0
TEXAS,Log Cabin,2.0
TEXAS,Longview,326.0
TEXAS,Lorena,8.0
TEXAS,Los Fresnos,42.0
TEXAS,Lubbock,2565.0
TEXAS,Lufkin,134.0
TEXAS,Luling,35.0
TEXAS,Lone Star,15.0
TEXAS,Liberty Hill,2.0
TEXAS,Liberty,33.0
TEXAS,Lewisville,275.0
TEXAS,"Lakeview, Harrison County",6.0
TEXAS,Lakeway,22.0
TEXAS,Lake Worth,15.0
TEXAS,La Marque,73.0
TEXAS,Lamesa,43.0
TEXAS,Lampasas,21.0
TEXAS,Lancaster,171.0
TEXAS,La Porte,65.0
TEXAS,Laredo,890.0
TEXAS,La Vernia,2.0
TEXAS,Lavon,3.0
TEXAS,League City,109.0
TEXAS,Richmond,46.0
TEXAS,Leon Valley,34.0
TEXAS,Levelland,124.0
TEXAS,Lumberton,18.0
TEXAS,Natalia,5.0
TEXAS,Lyford,11.0
TEXAS,Madisonville,16.0
TEXAS,Midlothian,22.0
TEXAS,Mineola,9.0
TEXAS,Mineral Wells,52.0
TEXAS,Mission,94.0
TEXAS,Missouri City,102.0
TEXAS,Monahans,10.0
TEXAS,Midland,403.0
TEXAS,Mont Belvieu,6.0
TEXAS,Morgans Point Resort,0.0
TEXAS,Mount Pleasant,63.0
TEXAS,Muleshoe,7.0
TEXAS,Murphy,10.0
TEXAS,Nacogdoches,102.0
TEXAS,Nash,9.0
TEXAS,Montgomery,4.0
TEXAS,Mesquite,573.0
TEXAS,Merkel,9.0
TEXAS,Mercedes,81.0
TEXAS,Magnolia,3.0
TEXAS,Manor,41.0
TEXAS,Mansfield,73.0
TEXAS,Manvel,13.0
TEXAS,Marble Falls,9.0
TEXAS,Marfa,6.0
TEXAS,Marshall,136.0
TEXAS,Mathis,53.0
TEXAS,McAllen,122.0
TEXAS,McGregor,18.0
TEXAS,McKinney,288.0
TEXAS,Meadows Place,12.0
TEXAS,Melissa,9.0
TEXAS,Memorial Villages,4.0
TEXAS,Memphis,7.0
TEXAS,Lytle,3.0
TEXAS,Richwood,4.0
TEXAS,South Houston,73.0
TEXAS,Rio Bravo,0.0
TEXAS,Troy,6.0
TEXAS,Tulia,34.0
TEXAS,Tye,3.0
TEXAS,Tyler,412.0
TEXAS,Universal City,63.0
TEXAS,University Park,5.0
TEXAS,Troup,9.0
TEXAS,Uvalde,36.0
TEXAS,Van Alstyne,10.0
TEXAS,Venus,3.0
TEXAS,Vernon,46.0
TEXAS,Victoria,280.0
TEXAS,Waco,878.0
TEXAS,Waelder,4.0
TEXAS,Van,5.0
TEXAS,Wake Village,9.0
TEXAS,Trophy Club,2.0
TEXAS,Tioga,2.0
TEXAS,Sweeny,13.0
TEXAS,Sweetwater,50.0
TEXAS,Taft,5.0
TEXAS,Tahoka,1.0
TEXAS,Tatum,4.0
TEXAS,Taylor,50.0
TEXAS,Tool,0.0
TEXAS,Teague,4.0
TEXAS,Terrell,73.0
TEXAS,Terrell Hills,4.0
TEXAS,Texarkana,171.0
TEXAS,Texas City,236.0
TEXAS,The Colony,100.0
TEXAS,Thorndale,7.0
TEXAS,Temple,236.0
TEXAS,Waller,2.0
TEXAS,Wallis,5.0
TEXAS,Watauga,48.0
TEXAS,Wichita Falls,387.0
TEXAS,Willis,40.0
TEXAS,Willow Park,9.0
TEXAS,Wills Point,9.0
TEXAS,Wilmer,9.0
TEXAS,Windcrest,11.0
TEXAS,Whitney,6.0
TEXAS,Winnsboro,6.0
TEXAS,Wolfforth,0.0
TEXAS,Woodville,4.0
TEXAS,Woodway,5.0
TEXAS,Wortham,1.0
TEXAS,Wylie,52.0
TEXAS,Lakeside,2.0
TEXAS,Winters,9.0
TEXAS,Whitewright,1.0
TEXAS,White Settlement,33.0
TEXAS,Whitesboro,3.0
TEXAS,Waxahachie,73.0
TEXAS,Weatherford,58.0
TEXAS,Webster,47.0
TEXAS,Weimar,3.0
TEXAS,Weslaco,162.0
TEXAS,West,5.0
TEXAS,West Columbia,3.0
TEXAS,West Lake Hills,7.0
TEXAS,West Orange,9.0
TEXAS,Westover Hills,1.0
TEXAS,West University Place,2.0
TEXAS,Westworth,1.0
TEXAS,Wharton,31.0
TEXAS,Whitehouse,9.0
TEXAS,White Oak,3.0
TEXAS,Surfside Beach,6.0
TEXAS,Sunset Valley,6.0
TEXAS,Sulphur Springs,37.0
TEXAS,Sullivan City,29.0
TEXAS,Salado,5.0
TEXAS,San Angelo,373.0
TEXAS,San Antonio,9647.0
TEXAS,San Augustine,0.0
TEXAS,San Benito,65.0
TEXAS,San Diego,13.0
TEXAS,Sachse,15.0
TEXAS,San Elizario,4.0
TEXAS,San Juan,155.0
TEXAS,San Marcos,263.0
TEXAS,San Saba,8.0
TEXAS,Sansom Park Village,12.0
TEXAS,Santa Fe,17.0
TEXAS,Santa Rosa,0.0
TEXAS,Sanger,27.0
TEXAS,Sabinal,0.0
TEXAS,Rusk,18.0
TEXAS,Runaway Bay,0.0
TEXAS,Rio Grande City,59.0
TEXAS,Rio Hondo,4.0
TEXAS,River Oaks,5.0
TEXAS,Roanoke,21.0
TEXAS,Robinson,25.0
TEXAS,Rockdale,12.0
TEXAS,Rockport,22.0
TEXAS,Rockwall,42.0
TEXAS,Rollingwood,0.0
TEXAS,Roma,25.0
TEXAS,Roman Forest,1.0
TEXAS,Rosenberg,157.0
TEXAS,Round Rock,154.0
TEXAS,Rowlett,114.0
TEXAS,Royse City,20.0
TEXAS,Schertz,95.0
TEXAS,Riesel,0.0
TEXAS,Schulenburg,18.0
TEXAS,Seagoville,12.0
TEXAS,Sour Lake,0.0
TEXAS,Southlake,11.0
TEXAS,South Padre Island,55.0
TEXAS,Southside Place,0.0
TEXAS,Spearman,4.0
TEXAS,Splendora,4.0
TEXAS,Sonora,7.0
TEXAS,Springtown,7.0
TEXAS,Spur,0.0
TEXAS,Stagecoach,0.0
TEXAS,Stamford,4.0
TEXAS,Stanton,9.0
TEXAS,Stephenville,30.0
TEXAS,Sugar Land,82.0
TEXAS,Spring Valley,3.0
TEXAS,Somerville,6.0
TEXAS,Somerset,2.0
TEXAS,Socorro,45.0
TEXAS,Seagraves,5.0
TEXAS,Sealy,14.0
TEXAS,Seguin,88.0
TEXAS,Selma,24.0
TEXAS,Seminole,52.0
TEXAS,Seven Points,5.0
TEXAS,Seymour,7.0
TEXAS,Shavano Park,2.0
TEXAS,Shenandoah,9.0
TEXAS,Sherman,147.0
TEXAS,Shiner,1.0
TEXAS,Silsbee,18.0
TEXAS,Sinton,46.0
TEXAS,Smithville,15.0
TEXAS,Snyder,34.0
TEXAS,Seabrook,25.0
TEXAS,Lake Jackson,50.0
TEXAS,Hamlin,7.0
TEXAS,La Joya,40.0
TEXAS,Cibolo,37.0
TEXAS,Cisco,10.0
TEXAS,Cleburne,77.0
TEXAS,Cleveland,38.0
TEXAS,Clifton,2.0
TEXAS,Clute,39.0
TEXAS,Chandler,1.0
TEXAS,Clyde,1.0
TEXAS,Coleman,17.0
TEXAS,College Station,237.0
TEXAS,Colleyville,8.0
TEXAS,Collinsville,2.0
TEXAS,Colorado City,7.0
TEXAS,Columbus,9.0
TEXAS,Cockrell Hill,18.0
TEXAS,Comanche,19.0
TEXAS,Center,23.0
TEXAS,Cedar Park,97.0
TEXAS,Burleson,133.0
TEXAS,Burnet,23.0
TEXAS,Cactus,10.0
TEXAS,Caddo Mills,0.0
TEXAS,Caldwell,3.0
TEXAS,Calvert,6.0
TEXAS,Celina,15.0
TEXAS,Cameron,19.0
TEXAS,Canyon,14.0
TEXAS,Carrollton,191.0
TEXAS,Carthage,26.0
TEXAS,Castle Hills,15.0
TEXAS,Castroville,3.0
TEXAS,Cedar Hill,85.0
TEXAS,Canton,4.0
TEXAS,Combes,4.0
TEXAS,Commerce,32.0
TEXAS,Conroe,219.0
TEXAS,Deer Park,30.0
TEXAS,De Kalb,3.0
TEXAS,De Leon,4.0
TEXAS,Del Rio,22.0
TEXAS,Denison,92.0
TEXAS,Denton,439.0
TEXAS,Decatur,17.0
TEXAS,Denver City,2.0
TEXAS,Devine,7.0
TEXAS,Diboll,8.0
TEXAS,Dickinson,44.0
TEXAS,Dilley,11.0
TEXAS,Dimmitt,13.0
TEXAS,Double Oak,2.0
TEXAS,DeSoto,183.0
TEXAS,Dayton,24.0
TEXAS,Dalworthington Gardens,1.0
TEXAS,Dallas,10422.0
TEXAS,Converse,172.0
TEXAS,Coppell,30.0
TEXAS,Copperas Cove,143.0
TEXAS,Corinth,12.0
TEXAS,Corpus Christi,2488.0
TEXAS,Corrigan,2.0
TEXAS,Corsicana,135.0
TEXAS,Crandall,6.0
TEXAS,Crane,1.0
TEXAS,Crockett,33.0
TEXAS,Crowley,18.0
TEXAS,Crystal City,9.0
TEXAS,Cumby,0.0
TEXAS,Daingerfield,10.0
TEXAS,Dalhart,23.0
TEXAS,Burkburnett,33.0
TEXAS,Bulverde,8.0
TEXAS,Bullard,13.0
TEXAS,Buda,20.0
TEXAS,Argyle,0.0
TEXAS,Arlington,1784.0
TEXAS,Arp,4.0
TEXAS,Athens,55.0
TEXAS,Atlanta,36.0
TEXAS,Aubrey,13.0
TEXAS,Aransas Pass,48.0
TEXAS,Austin,3720.0
TEXAS,Baird,0.0
TEXAS,Balch Springs,179.0
TEXAS,Balcones Heights,25.0
TEXAS,Ballinger,14.0
TEXAS,Bangs,0.0
TEXAS,Bartonville,0.0
TEXAS,Azle,25.0
TEXAS,Anthony,14.0
TEXAS,Anson,11.0
TEXAS,Anna,16.0
TEXAS,Lake Dallas,37.0
TEXAS,Abernathy,3.0
TEXAS,Abilene,591.0
TEXAS,Addison,72.0
TEXAS,Alamo,130.0
TEXAS,Alamo Heights,11.0
TEXAS,Alice,91.0
TEXAS,Allen,111.0
TEXAS,Alpine,17.0
TEXAS,Alton,57.0
TEXAS,Alvarado,6.0
TEXAS,Alvin,57.0
TEXAS,Amarillo,1622.0
TEXAS,Andrews,55.0
TEXAS,Angleton,32.0
TEXAS,Bastrop,94.0
TEXAS,Driscoll,2.0
TEXAS,Bay City,73.0
TEXAS,Beaumont,1265.0
TEXAS,Boyd,0.0
TEXAS,Brady,5.0
TEXAS,Brazoria,8.0
TEXAS,Breckenridge,14.0
TEXAS,Bremond,2.0
TEXAS,Brenham,65.0
TEXAS,Bowie,10.0
TEXAS,Bridge City,11.0
TEXAS,Brookshire,24.0
TEXAS,Brownfield,41.0
TEXAS,Brownsboro,1.0
TEXAS,Brownsville,694.0
TEXAS,Brownwood,79.0
TEXAS,Bryan,332.0
TEXAS,Bridgeport,22.0
TEXAS,Bovina,2.0
TEXAS,Borger,40.0
TEXAS,Bonham,17.0
TEXAS,Bedford,90.0
TEXAS,Bee Cave,16.0
TEXAS,Beeville,40.0
TEXAS,Bellaire,26.0
TEXAS,Bellmead,137.0
TEXAS,Bellville,13.0
TEXAS,Belton,57.0
TEXAS,Benbrook,29.0
TEXAS,Beverly Hills,4.0
TEXAS,Big Sandy,0.0
TEXAS,Big Spring,152.0
TEXAS,Blanco,4.0
TEXAS,Blue Mound,3.0
TEXAS,Boerne,27.0
TEXAS,Bogata,11.0
TEXAS,Baytown,302.0
TEXAS,Dublin,2.0
TEXAS,Bishop,3.0
TEXAS,Duncanville,215.0
TEXAS,Horseshoe Bay,10.0
TEXAS,"Houston4,",24062.0
TEXAS,Laguna Vista,6.0
TEXAS,Howe,5.0
TEXAS,Hudson,13.0
TEXAS,Humble,145.0
TEXAS,Horizon City,12.0
TEXAS,Huntington,2.0
TEXAS,Hurst,95.0
TEXAS,Hutchins,13.0
TEXAS,Hutto,11.0
TEXAS,Idalou,4.0
TEXAS,Ingleside,14.0
TEXAS,Ingram,3.0
TEXAS,Huntsville,134.0
TEXAS,Iowa Park,9.0
TEXAS,Hooks,0.0
TEXAS,Hitchcock,26.0
TEXAS,Hearne,30.0
TEXAS,Heath,7.0
TEXAS,Hedwig Village,5.0
TEXAS,Helotes,6.0
TEXAS,Hempstead,87.0
TEXAS,Henderson,86.0
TEXAS,Hollywood Park,2.0
TEXAS,Hereford,97.0
TEXAS,Hickory Creek,11.0
TEXAS,Hidalgo,44.0
TEXAS,Highland Park,4.0
TEXAS,Highland Village,8.0
TEXAS,Hill Country Village,0.0
TEXAS,Hillsboro,20.0
TEXAS,Hewitt,18.0
TEXAS,Irving,510.0
TEXAS,Itasca,1.0
TEXAS,Jacinto City,17.0
TEXAS,Kerrville,68.0
TEXAS,Kilgore,42.0
TEXAS,Killeen,577.0
TEXAS,Kingsville,81.0
TEXAS,Kirby,29.0
TEXAS,Knox City,1.0
TEXAS,Kermit,28.0
TEXAS,Kountze,6.0
TEXAS,Kyle,80.0
TEXAS,La Feria,31.0
TEXAS,Lago Vista,12.0
TEXAS,La Grange,21.0
TEXAS,La Grulla,4.0
TEXAS,Dumas,22.0
TEXAS,Kress,1.0
TEXAS,Kennedale,10.0
TEXAS,Kenedy,20.0
TEXAS,Kemah,5.0
TEXAS,Jacksboro,7.0
TEXAS,Jacksonville,77.0
TEXAS,Jarrell,1.0
TEXAS,Jasper,21.0
TEXAS,Jersey Village,7.0
TEXAS,Jones Creek,1.0
TEXAS,Jonestown,5.0
TEXAS,Joshua,13.0
TEXAS,Jourdanton,0.0
TEXAS,Junction,5.0
TEXAS,Karnes City,11.0
TEXAS,Katy,49.0
TEXAS,Kaufman,16.0
TEXAS,Keene,27.0
TEXAS,Keller,25.0
TEXAS,Hawkins,3.0
TEXAS,Haskell,2.0
TEXAS,Hondo,27.0
TEXAS,Harker Heights,63.0
TEXAS,Farmers Branch,65.0
TEXAS,Farmersville,16.0
TEXAS,Farwell,3.0
TEXAS,Fate,9.0
TEXAS,Ferris,3.0
TEXAS,Flatonia,3.0
TEXAS,Falfurrias,12.0
TEXAS,Floresville,14.0
TEXAS,Floydada,17.0
TEXAS,Forest Hill,54.0
TEXAS,Forney,18.0
TEXAS,Fort Stockton,65.0
TEXAS,Fort Worth,4482.0
TEXAS,Frankston,4.0
TEXAS,Flower Mound,45.0
TEXAS,Harlingen,272.0
TEXAS,Fair Oaks Ranch,4.0
TEXAS,Fairfield,6.0
TEXAS,Eagle Lake,0.0
TEXAS,Eagle Pass,55.0
TEXAS,Early,21.0
TEXAS,Eastland,10.0
TEXAS,Edcouch,6.0
TEXAS,Edinburg,304.0
TEXAS,Edna,14.0
TEXAS,El Campo,43.0
TEXAS,Electra,5.0
TEXAS,Elgin,12.0
TEXAS,El Paso,2554.0
TEXAS,Encinal,1.0
TEXAS,Ennis,44.0
TEXAS,Euless,91.0
TEXAS,Everman,35.0
TEXAS,Fredericksburg,13.0
TEXAS,Freeport,50.0
TEXAS,Fairview,2.0
TEXAS,Friona,5.0
TEXAS,Grand Prairie,496.0
TEXAS,Grand Saline,9.0
TEXAS,Granger,0.0
TEXAS,Granite Shoals,6.0
TEXAS,Grapeland,1.0
TEXAS,Greenville,83.0
TEXAS,Gregory,3.0
TEXAS,Groesbeck,10.0
TEXAS,Groves,71.0
TEXAS,Gun Barrel City,11.0
TEXAS,Hallettsville,14.0
TEXAS,Hallsville,6.0
TEXAS,Haltom City,140.0
TEXAS,Friendswood,34.0
TEXAS,Hamilton,6.0
TEXAS,Granbury,25.0
TEXAS,Graham,20.0
TEXAS,Grapevine,87.0
TEXAS,Gorman,1.0
TEXAS,Frisco,163.0
TEXAS,Fulshear,2.0
TEXAS,Gainesville,95.0
TEXAS,Galena Park,29.0
TEXAS,Galveston,265.0
TEXAS,Garland,659.0
TEXAS,Gatesville,24.0
TEXAS,Garden Ridge,3.0
TEXAS,Giddings,17.0
TEXAS,Gilmer,41.0
TEXAS,Gladewater,24.0
TEXAS,Glenn Heights,35.0
TEXAS,Godley,3.0
TEXAS,Gonzales,
TEXAS,Georgetown,78.0
UTAH,Santa Clara/Ivins,9.0
UTAH,Roy,53.0
UTAH,Sandy,159.0
UTAH,Salt Lake City,1480.0
UTAH,Salina,4.0
UTAH,Salem,1.0
UTAH,Roosevelt,22.0
UTAH,Pleasant Grove,29.0
UTAH,Richfield,4.0
UTAH,Provo,207.0
UTAH,Price,34.0
UTAH,Pleasant View,11.0
UTAH,Parowan,14.0
UTAH,Payson,10.0
UTAH,Santaquin/Genola,4.0
UTAH,Riverdale,23.0
UTAH,Saratoga Springs,32.0
UTAH,West Valley,945.0
UTAH,South Ogden,25.0
UTAH,Park City,51.0
UTAH,Woods Cross,11.0
UTAH,Willard,6.0
UTAH,West Jordan,298.0
UTAH,West Bountiful,18.0
UTAH,Washington,35.0
UTAH,Vernal,32.0
UTAH,Tremonton,9.0
UTAH,Tooele,104.0
UTAH,Syracuse,23.0
UTAH,Sunset,15.0
UTAH,St. George,196.0
UTAH,Springville,23.0
UTAH,Springdale,1.0
UTAH,Spring City,0.0
UTAH,Spanish Fork,12.0
UTAH,South Salt Lake,242.0
UTAH,South Jordan,77.0
UTAH,Orem,69.0
UTAH,La Verkin,9.0
UTAH,North Salt Lake,27.0
UTAH,Farmington,15.0
UTAH,Ephraim,16.0
UTAH,Enoch,31.0
UTAH,Draper,84.0
UTAH,Cottonwood Heights,43.0
UTAH,Clinton,13.0
UTAH,Clearfield,59.0
UTAH,Garland,5.0
UTAH,Centerville,23.0
UTAH,Bountiful,43.0
UTAH,Bluffdale,13.0
UTAH,Big Water,1.0
UTAH,Aurora,0.0
UTAH,American Fork/Cedar Hills,22.0
UTAH,Alta,0.0
UTAH,Ogden,417.0
UTAH,Cedar City,70.0
UTAH,Grantsville,29.0
UTAH,Brigham City,28.0
UTAH,Heber,26.0
UTAH,North Park,6.0
UTAH,Harrisville,7.0
UTAH,North Ogden,6.0
UTAH,Nephi,9.0
UTAH,Murray,216.0
UTAH,Monticello,0.0
UTAH,Moab,33.0
UTAH,Mapleton,1.0
UTAH,Mount Pleasant,4.0
UTAH,Logan,70.0
UTAH,Lehi,59.0
UTAH,Helper,4.0
UTAH,Layton,134.0
UTAH,Kaysville,24.0
UTAH,Kanab,3.0
UTAH,Lone Peak,7.0
UTAH,Hurricane,22.0
VERMONT,Northfield,16.0
VERMONT,South Burlington,32.0
VERMONT,Shelburne,3.0
VERMONT,Rutland Town,5.0
VERMONT,Pittsford,1.0
VERMONT,Royalton,0.0
VERMONT,Norwich,2.0
VERMONT,Springfield,16.0
VERMONT,Rutland,60.0
VERMONT,St. Albans,39.0
VERMONT,Windsor,8.0
VERMONT,Stowe,3.0
VERMONT,Swanton,8.0
VERMONT,Vergennes,2.0
VERMONT,Weathersfield,4.0
VERMONT,Williston,7.0
VERMONT,Wilmington,2.0
VERMONT,Winhall,1.0
VERMONT,Winooski,28.0
VERMONT,Woodstock,3.0
VERMONT,Newport,22.0
VERMONT,St. Johnsbury,15.0
VERMONT,Morristown,6.0
VERMONT,Thetford,0.0
VERMONT,Milton,16.0
VERMONT,Montpelier,7.0
VERMONT,Barre,72.0
VERMONT,Barre Town,8.0
VERMONT,Bellows Falls,3.0
VERMONT,Berlin,4.0
VERMONT,Bradford,0.0
VERMONT,Brandon,9.0
VERMONT,Brattleboro,40.0
VERMONT,Bristol,4.0
VERMONT,Burlington,115.0
VERMONT,Castleton,0.0
VERMONT,Bennington,31.0
VERMONT,Colchester,16.0
VERMONT,Middlebury,5.0
VERMONT,Chester,3.0
VERMONT,Manchester,5.0
VERMONT,Ludlow,3.0
VERMONT,Lyndonville,4.0
VERMONT,Hartford,25.0
VERMONT,Hardwick,7.0
VERMONT,Essex,13.0
VERMONT,Dover,5.0
VERMONT,Hinesburg,3.0
VIRGINIA,Orange,9.0
VIRGINIA,Petersburg,224.0
VIRGINIA,Parksley,1.0
VIRGINIA,Pearisburg,3.0
VIRGINIA,Pennington Gap,3.0
VIRGINIA,Pocahontas,0.0
VIRGINIA,Purcellville,13.0
VIRGINIA,Portsmouth,749.0
VIRGINIA,Pound,3.0
VIRGINIA,Pulaski,27.0
VIRGINIA,Radford,52.0
VIRGINIA,Rich Creek,2.0
VIRGINIA,Onley,0.0
VIRGINIA,Poquoson,19.0
VIRGINIA,Onancock,3.0
VIRGINIA,Manassas Park,25.0
VIRGINIA,Norton,9.0
VIRGINIA,Lexington,3.0
VIRGINIA,Louisa,2.0
VIRGINIA,Luray,7.0
VIRGINIA,Lynchburg,275.0
VIRGINIA,Manassas,105.0
VIRGINIA,Richlands,16.0
VIRGINIA,Marion,29.0
VIRGINIA,Martinsville,54.0
VIRGINIA,Middleburg,0.0
VIRGINIA,Middletown,1.0
VIRGINIA,Mount Jackson,1.0
VIRGINIA,Narrows,1.0
VIRGINIA,New Market,3.0
VIRGINIA,Newport News,942.0
VIRGINIA,Norfolk,1134.0
VIRGINIA,Occoquan,0.0
VIRGINIA,Richmond,1190.0
VIRGINIA,Stephens City,1.0
